game_date,game_id,player,team,opp,is_home,market_type,stat,threshold,yes_ask,model_prob,pred_stat,lineup_adj,edge,direction,kelly,rest_days,opp_def_l10,game_in_series,ticker,run_date
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,STL,3.0,0.92,0.052,0.8,0.0,0.868,NO,0.25,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKMBRIDGES25-3,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,STL,3.0,0.92,0.07,1.0,0.0,0.85,NO,0.25,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIJEMBIID21-3,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,COMBO,DD,0.0,0.81,0.009,10p/2r/2a,0.0,0.801,NO,0.25,4.0,107.4,7,KXNBA2D-26MAY04PHINYK-NYKMBRIDGES25,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,STL,1.0,0.77,0.464,0.9,0.0,0.306,NO,0.199,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKOANUNOBY8-1,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,AST,4.0,0.69,0.392,3.3,0.0,0.298,NO,0.2158,4.0,107.4,7,KXNBAAST-26MAY04PHINYK-NYKJHART3-4,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,AST,2.0,0.97,0.693,3.3,0.0,0.277,NO,0.1427,4.0,107.4,7,KXNBAAST-26MAY04PHINYK-NYKJHART3-2,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,FG3M,1.0,0.95,0.692,2.2,0.0,0.258,NO,0.1357,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJBRUNSON11-1,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,AST,5.0,0.51,0.254,3.3,0.0,0.256,NO,0.25,4.0,107.4,7,KXNBAAST-26MAY04PHINYK-NYKJHART3-5,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,FG3M,2.0,0.7,0.444,1.7,0.0,0.256,NO,0.1831,6.0,116.3,6,KXNBA3PT-26MAY04MINSAS-SASVWEMBANYAMA1-2,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,REB,2.0,0.79,0.534,2.3,0.0,0.256,NO,0.162,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMBRIDGES25-2,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,BLK,1.0,0.77,0.515,1.0,0.0,0.255,NO,0.1658,2.0,102.5,8,KXNBABLK-26MAY04PHINYK-PHIJEMBIID21-1,2026-05-04
2026-05-04,26MAY04MINSAS,Anthony Edwards,MIN,SAS,0,PROP,REB,4.5,0.4482,0.693,7.0,1.52,0.245,YES,0.2216,4.0,109.1,7,REB-26MAY04MINSAS-Anthony Edwards-4.5,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,BLK,2.0,0.42,0.183,1.0,0.0,0.237,NO,0.25,2.0,102.5,8,KXNBABLK-26MAY04PHINYK-PHIJEMBIID21-2,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,FG3M,1.0,0.89,0.655,2.0,0.0,0.235,NO,0.1317,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIVEDGECOMBE77-1,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,AST,2.0,0.87,0.641,2.9,0.0,0.229,NO,0.1317,6.0,116.3,6,KXNBAAST-26MAY04MINSAS-SASVWEMBANYAMA1-2,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,STL,1.0,0.71,0.482,0.9,0.0,0.228,NO,0.1603,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIKOUBRE9-1,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,FG3M,1.0,0.88,0.656,1.7,0.0,0.224,NO,0.1271,6.0,116.3,6,KXNBA3PT-26MAY04MINSAS-SASVWEMBANYAMA1-1,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,FG3M,3.0,0.47,0.246,1.7,0.0,0.224,NO,0.2379,6.0,116.3,6,KXNBA3PT-26MAY04MINSAS-SASVWEMBANYAMA1-3,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,STL,2.0,0.43,0.206,0.9,0.0,0.224,NO,0.25,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKOANUNOBY8-2,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,STL,1.0,0.74,0.519,1.1,0.0,0.221,NO,0.1495,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIPGEORGE8-1,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,FG3M,2.0,0.75,0.535,2.2,0.0,0.215,NO,0.1433,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJBRUNSON11-2,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,REB,2.0,0.98,0.767,4.7,0.0,0.213,NO,0.1085,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIPGEORGE8-2,2026-05-04
2026-05-04,26MAY04MINSAS,Jaden McDaniels,MIN,SAS,0,PROP,REB,4.5,0.473,0.686,6.9,1.52,0.213,YES,0.2022,4.0,109.1,7,REB-26MAY04MINSAS-Jaden McDaniels-4.5,2026-05-04
2026-05-04,26MAY04MINSAS,Julius Randle,MIN,SAS,0,COMBO,DD,0.0,0.18,0.392,25p/9r/5a,0.0,0.212,YES,0.1292,4.0,109.1,7,KXNBA2D-26MAY04MINSAS-MINJRANDLE30,2026-05-04
2026-05-04,26MAY04MINSAS,Rudy Gobert,MIN,SAS,0,PROP,BLK,1.0,0.78,0.573,1.2,0.0,0.207,NO,0.1329,4.0,109.1,7,KXNBABLK-26MAY04MINSAS-MINRGOBERT27-1,2026-05-04
2026-05-04,26MAY04MINSAS,Stephon Castle,SAS,MIN,1,PROP,STL,1.0,0.74,0.533,1.1,0.0,0.207,NO,0.1401,6.0,116.3,6,KXNBASTL-26MAY04MINSAS-SASSCASTLE5-1,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,STL,1.0,0.76,0.555,1.2,0.0,0.205,NO,0.1349,6.0,116.3,6,KXNBASTL-26MAY04MINSAS-SASVWEMBANYAMA1-1,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,REB,4.0,0.77,0.572,4.7,0.0,0.198,NO,0.1283,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIPGEORGE8-4,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,AST,2.0,0.84,0.644,2.9,0.0,0.196,NO,0.1168,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIPGEORGE8-2,2026-05-04
2026-05-04,26MAY04MINSAS,Rudy Gobert,MIN,SAS,0,PROP,BLK,2.0,0.42,0.225,1.2,0.0,0.195,NO,0.2323,4.0,109.1,7,KXNBABLK-26MAY04MINSAS-MINRGOBERT27-2,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,STL,1.0,0.74,0.545,1.2,0.0,0.195,NO,0.1318,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHITMAXEY0-1,2026-05-04
2026-05-04,26MAY04PHINYK,Mitchell Robinson,NYK,PHI,1,PROP,REB,7.0,0.62,0.425,6.3,0.0,0.195,NO,0.1571,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMROBINSON23-7,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,AST,6.0,0.34,0.146,3.3,0.0,0.194,NO,0.25,4.0,107.4,7,KXNBAAST-26MAY04PHINYK-NYKJHART3-6,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,STL,1.0,0.68,0.494,1.0,0.0,0.186,NO,0.1364,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKKTOWNS32-1,2026-05-04
2026-05-04,26MAY04MINSAS,Rudy Gobert,MIN,SAS,0,COMBO,DD,0.0,0.28,0.465,12p/13r/2a,0.0,0.185,YES,0.1282,4.0,109.1,7,KXNBA2D-26MAY04MINSAS-MINRGOBERT27,2026-05-04
2026-05-04,26MAY04MINSAS,Julius Randle,MIN,SAS,0,PROP,REB,6.5,0.4608,0.643,8.3,1.52,0.182,YES,0.1689,4.0,109.1,7,REB-26MAY04MINSAS-Julius Randle-6.5,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,PTS,20.0,0.15,0.328,15.0,0.0,0.178,YES,0.1047,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIVEDGECOMBE77-20,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,AST,4.5,0.5127,0.336,3.0,0.0,0.177,NO,0.1724,4.0,107.4,7,AST-26MAY04PHINYK-Josh Hart-4.5,2026-05-04
2026-05-04,26MAY04PHINYK,Mitchell Robinson,NYK,PHI,1,PROP,REB,6.0,0.71,0.534,6.3,0.0,0.176,NO,0.124,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMROBINSON23-6,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,AST,6.0,0.13,0.3,4.1,0.0,0.17,YES,0.0979,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIVEDGECOMBE77-6,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,STL,1.0,0.7,0.533,1.2,0.0,0.167,NO,0.1194,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIVEDGECOMBE77-1,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,FG3M,1.0,0.76,0.594,1.4,0.0,0.166,NO,0.109,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJHART3-1,2026-05-04
2026-05-04,26MAY04MINSAS,Naz Reid,MIN,SAS,0,PROP,REB,5.5,0.5479,0.713,8.2,1.52,0.165,YES,0.1826,4.0,109.1,7,REB-26MAY04MINSAS-Naz Reid-5.5,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,BLK,5.0,0.31,0.148,3.9,0.0,0.162,NO,0.25,6.0,116.3,6,KXNBABLK-26MAY04MINSAS-SASVWEMBANYAMA1-5,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,STL,1.0,0.63,0.469,0.9,0.0,0.161,NO,0.1279,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKJBRUNSON11-1,2026-05-04
2026-05-04,26MAY04MINSAS,Anthony Edwards,MIN,SAS,0,PROP,AST,3.5,0.4113,0.571,4.1,0.95,0.16,YES,0.1357,4.0,109.1,7,AST-26MAY04MINSAS-Anthony Edwards-3.5,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,STL,1.0,0.68,0.525,1.1,0.0,0.155,NO,0.1137,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKJHART3-1,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,COMBO,DD,0.0,0.72,0.569,19p/11r/5a,0.0,0.151,NO,0.1048,4.0,107.4,7,KXNBA2D-26MAY04PHINYK-NYKKTOWNS32,2026-05-04
2026-05-04,26MAY04MINSAS,Stephon Castle,SAS,MIN,1,PROP,STL,2.0,0.41,0.259,1.1,0.0,0.151,NO,0.1845,6.0,116.3,6,KXNBASTL-26MAY04MINSAS-SASSCASTLE5-2,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,FG3M,4.0,0.26,0.109,1.7,0.0,0.151,NO,0.25,6.0,116.3,6,KXNBA3PT-26MAY04MINSAS-SASVWEMBANYAMA1-4,2026-05-04
2026-05-04,26MAY04MINSAS,Stephon Castle,SAS,MIN,1,PROP,AST,7.5,0.4225,0.573,8.1,0.0,0.15,YES,0.13,6.0,116.3,6,AST-26MAY04MINSAS-Stephon Castle-7.5,2026-05-04
2026-05-04,26MAY04MINSAS,Jaden McDaniels,MIN,SAS,0,PROP,STL,1.0,0.64,0.491,1.0,0.0,0.149,NO,0.1162,4.0,109.1,7,KXNBASTL-26MAY04MINSAS-MINJMCDANIELS3-1,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,REB,3.0,0.57,0.425,2.3,0.0,0.145,NO,0.1269,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMBRIDGES25-3,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,STL,2.0,0.42,0.277,1.2,0.0,0.143,NO,0.1699,6.0,116.3,6,KXNBASTL-26MAY04MINSAS-SASVWEMBANYAMA1-2,2026-05-04
2026-05-04,26MAY04PHINYK,Mikal Bridges,NYK,PHI,1,PROP,FG3M,1.0,0.73,0.587,1.4,0.0,0.143,NO,0.0983,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKMBRIDGES25-1,2026-05-04
2026-05-04,26MAY04MINSAS,Julius Randle,MIN,SAS,0,PROP,PTS,19.5,0.4752,0.617,23.0,5.3,0.142,YES,0.135,4.0,109.1,7,PTS-26MAY04MINSAS-Julius Randle-19.5,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,FG3M,1.0,0.92,0.779,2.4,0.0,0.141,NO,0.0767,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKOANUNOBY8-1,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,FG3M,3.0,0.51,0.372,2.2,0.0,0.138,NO,0.135,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKJBRUNSON11-3,2026-05-04
2026-05-04,26MAY04MINSAS,Stephon Castle,SAS,MIN,1,PROP,FG3M,3.0,0.19,0.327,2.2,0.0,0.137,YES,0.0844,6.0,116.3,6,KXNBA3PT-26MAY04MINSAS-SASSCASTLE5-3,2026-05-04
2026-05-04,26MAY04MINSAS,De'Aaron Fox,SAS,MIN,1,PROP,AST,5.5,0.5699,0.434,4.9,0.0,0.135,NO,0.1189,6.0,116.3,6,AST-26MAY04MINSAS-De'Aaron Fox-5.5,2026-05-04
2026-05-04,26MAY04MINSAS,Jaden McDaniels,MIN,SAS,0,COMBO,DD,0.0,0.06,0.195,21p/7r/3a,0.0,0.135,YES,0.0717,4.0,109.1,7,KXNBA2D-26MAY04MINSAS-MINJMCDANIELS3,2026-05-04
2026-05-04,26MAY04MINSAS,Anthony Edwards,MIN,SAS,0,PROP,PTS,21.5,0.5022,0.637,25.6,5.9,0.135,YES,0.1357,4.0,109.1,7,PTS-26MAY04MINSAS-Anthony Edwards-21.5,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,FG3M,2.0,0.82,0.686,2.9,0.0,0.134,NO,0.0818,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHITMAXEY0-2,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,PTS,19.5,0.4779,0.344,14.8,0.0,0.134,NO,0.1397,4.0,107.4,7,PTS-26MAY04PHINYK-Karl-Anthony Towns-19.5,2026-05-04
2026-05-04,26MAY04PHINYK,Karl-Anthony Towns,NYK,PHI,1,PROP,FG3M,1.0,0.74,0.606,1.5,0.0,0.134,NO,0.0904,4.0,107.4,7,KXNBA3PT-26MAY04PHINYK-NYKKTOWNS32-1,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,STL,2.0,0.38,0.248,1.1,0.0,0.132,NO,0.1742,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHIPGEORGE8-2,2026-05-04
2026-05-04,26MAY04PHINYK,Kelly Oubre Jr.,PHI,NYK,0,PROP,REB,2.0,0.98,0.849,5.8,0.0,0.131,NO,0.0668,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIKOUBRE9-2,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,PTS,25.0,0.65,0.521,25.7,0.0,0.129,NO,0.0991,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKJBRUNSON11-25,2026-05-04
2026-05-04,26MAY04PHINYK,Mitchell Robinson,NYK,PHI,1,PROP,REB,8.0,0.45,0.322,6.3,0.0,0.128,NO,0.1422,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMROBINSON23-8,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,PTS,25.0,0.06,0.187,15.0,0.0,0.127,YES,0.0674,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIVEDGECOMBE77-25,2026-05-04
2026-05-04,26MAY04MINSAS,Devin Vassell,SAS,MIN,1,PROP,STL,1.0,0.7,0.573,1.3,0.0,0.127,NO,0.0904,6.0,116.3,6,KXNBASTL-26MAY04MINSAS-SASDVASSELL24-1,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,REB,7.0,0.31,0.436,6.4,0.0,0.126,YES,0.091,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIVEDGECOMBE77-7,2026-05-04
2026-05-04,26MAY04MINSAS,Rudy Gobert,MIN,SAS,0,PROP,BLK,3.0,0.17,0.045,1.2,0.0,0.125,NO,0.25,4.0,109.1,7,KXNBABLK-26MAY04MINSAS-MINRGOBERT27-3,2026-05-04
2026-05-04,26MAY04PHINYK,Mitchell Robinson,NYK,PHI,1,PROP,REB,10.0,0.28,0.156,6.3,0.0,0.124,NO,0.2207,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKMROBINSON23-10,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,REB,8.0,0.21,0.334,6.4,0.0,0.124,YES,0.0787,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIVEDGECOMBE77-8,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,FG3M,1.0,0.97,0.848,2.9,0.0,0.122,NO,0.0628,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHITMAXEY0-1,2026-05-04
2026-05-04,26MAY04PHINYK,Mitchell Robinson,NYK,PHI,1,PROP,PTS,25.0,0.13,0.008,4.2,0.0,0.122,NO,0.25,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKMROBINSON23-25,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,STL,3.0,0.18,0.061,0.9,0.0,0.119,NO,0.25,4.0,107.4,7,KXNBASTL-26MAY04PHINYK-NYKOANUNOBY8-3,2026-05-04
2026-05-04,26MAY04MINSAS,Victor Wembanyama,SAS,MIN,1,PROP,AST,3.5,0.3893,0.508,3.6,0.0,0.119,YES,0.0975,6.0,116.3,6,AST-26MAY04MINSAS-Victor Wembanyama-3.5,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,AST,3.5,0.4304,0.548,4.0,0.0,0.118,YES,0.1032,2.0,102.5,8,AST-26MAY04PHINYK-VJ Edgecombe-3.5,2026-05-04
2026-05-04,26MAY04MINSAS,Luke Kornet,SAS,MIN,1,PROP,REB,3.5,0.5491,0.666,5.6,0.0,0.117,YES,0.13,6.0,116.3,6,REB-26MAY04MINSAS-Luke Kornet-3.5,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,AST,2.0,0.84,0.725,4.1,0.0,0.115,NO,0.0683,2.0,102.5,8,KXNBAAST-26MAY04PHINYK-PHIVEDGECOMBE77-2,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,FG3M,2.0,0.62,0.505,2.0,0.0,0.115,NO,0.0928,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIVEDGECOMBE77-2,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,REB,6.0,0.11,0.224,3.7,0.0,0.114,YES,0.064,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKJBRUNSON11-6,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,FG3M,3.0,0.59,0.476,2.9,0.0,0.114,NO,0.0965,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHITMAXEY0-3,2026-05-04
2026-05-04,26MAY04PHINYK,Paul George,PHI,NYK,0,PROP,PTS,20.0,0.25,0.363,17.0,0.0,0.113,YES,0.0754,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIPGEORGE8-20,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,REB,6.0,0.43,0.541,6.4,0.0,0.111,YES,0.0975,2.0,102.5,8,KXNBAREB-26MAY04PHINYK-PHIVEDGECOMBE77-6,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,STL,2.0,0.38,0.269,1.2,0.0,0.111,NO,0.1462,2.0,102.5,8,KXNBASTL-26MAY04PHINYK-PHITMAXEY0-2,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,FG3M,1.0,0.75,0.64,1.7,0.0,0.11,NO,0.0735,2.0,102.5,8,KXNBA3PT-26MAY04PHINYK-PHIJEMBIID21-1,2026-05-04
2026-05-04,26MAY04PHINYK,VJ Edgecombe,PHI,NYK,0,PROP,PTS,15.0,0.39,0.5,15.0,0.0,0.11,YES,0.09,2.0,102.5,8,KXNBAPTS-26MAY04PHINYK-PHIVEDGECOMBE77-15,2026-05-04
2026-05-04,26MAY04PHINYK,Joel Embiid,PHI,NYK,0,PROP,BLK,3.0,0.14,0.033,1.0,0.0,0.107,NO,0.25,2.0,102.5,8,KXNBABLK-26MAY04PHINYK-PHIJEMBIID21-3,2026-05-04
2026-05-04,26MAY04MINSAS,Stephon Castle,SAS,MIN,1,PROP,STL,3.0,0.19,0.084,1.1,0.0,0.106,NO,0.25,6.0,116.3,6,KXNBASTL-26MAY04MINSAS-SASSCASTLE5-3,2026-05-04
2026-05-04,26MAY04PHINYK,Mitchell Robinson,NYK,PHI,1,PROP,PTS,20.0,0.14,0.035,4.2,0.0,0.105,NO,0.25,4.0,107.4,7,KXNBAPTS-26MAY04PHINYK-NYKMROBINSON23-20,2026-05-04
2026-05-04,26MAY04MINSAS,Stephon Castle,SAS,MIN,1,PROP,PTS,17.5,0.4588,0.562,19.3,0.0,0.104,YES,0.0958,6.0,116.3,6,PTS-26MAY04MINSAS-Stephon Castle-17.5,2026-05-04
2026-05-04,26MAY04PHINYK,Tyrese Maxey,PHI,NYK,0,PROP,REB,3.5,0.5599,0.663,5.5,0.0,0.103,YES,0.117,2.0,102.5,8,REB-26MAY04PHINYK-Tyrese Maxey-3.5,2026-05-04
2026-05-04,26MAY04PHINYK,OG Anunoby,NYK,PHI,1,PROP,REB,6.5,0.4205,0.522,6.8,0.0,0.101,YES,0.0875,4.0,107.4,7,REB-26MAY04PHINYK-OG Anunoby-6.5,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,PROP,REB,6.0,0.83,0.729,8.2,0.0,0.101,NO,0.0606,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKJHART3-6,2026-05-04
2026-05-04,26MAY04PHINYK,Josh Hart,NYK,PHI,1,COMBO,DD,0.0,0.28,0.179,11p/8r/3a,0.0,0.101,NO,0.1795,4.0,107.4,7,KXNBA2D-26MAY04PHINYK-NYKJHART3,2026-05-04
2026-05-04,26MAY04PHINYK,Jalen Brunson,NYK,PHI,1,PROP,REB,4.0,0.36,0.461,3.7,0.0,0.101,YES,0.0791,4.0,107.4,7,KXNBAREB-26MAY04PHINYK-NYKJBRUNSON11-4,2026-05-04
